TITLE,LOGEION LEMMA,SEARCH LEMMA,DISPLAY LEMMA,SHORTDEF,LONGDEF,LOGEIONDEF,DECL,IDIOM,REG ADJ/ADV,PROPER,PART-OF-SPEECH,LOGEION LINK
ΗΛΛΗΓΟΡΗΜΕΝΩΣ,ἠλληγορημένως,,ἠλληγορημένως,allegorically,allegorically,allegorically,,,,,,http://logeion.uchicago.edu/index.html#ἠλληγορημένως
ΗΛΟΚΕΝΤΡΟΝ,ἡλόκεντρον,,ἡλόκεντρον,spur,spur,spur,,,,,,http://logeion.uchicago.edu/index.html#ἡλόκεντρον
ΗΛΟΚΟΠΕΩ,ἡλοκοπέω,,ἡλοκοπέω,clavo,clavo,clavo,,,,,,http://logeion.uchicago.edu/index.html#ἡλοκοπέω
ΗΛΟΚΟΠΙΚΗ,ἡλοκοπική,,ἡλοκοπική,nail-smith's,nail-smith's,nail-smith's,,,,,,http://logeion.uchicago.edu/index.html#ἡλοκοπική
ΗΛΟΚΟΠΟΝ,ἡλοκόπον,,ἡλοκόπον,forma clavaris,forma clavaris,forma clavaris,,,,,,http://logeion.uchicago.edu/index.html#ἡλοκόπον
ΗΛΟΚΟΠΟΣ,ἡλοκόπος,,ἡλοκόπος,nail-smith,nail-smith,nail-smith,,,,,,http://logeion.uchicago.edu/index.html#ἡλοκόπος
ΗΛΟΠΑΓΗΣ,ἡλοπαγής,,ἡλοπαγής,fixed with nails,fixed with nails,fixed with nails,,,,,,http://logeion.uchicago.edu/index.html#ἡλοπαγής
ΗΛΟΠΛΗΚΤΟΣ,ἡλόπληκτος,,ἡλόπληκτος,hurt by a nail,hurt by a nail,hurt by a nail,,,,,,http://logeion.uchicago.edu/index.html#ἡλόπληκτος
ΗΛΟΠΟΙΟΣ,ἡλοποιός,,ἡλοποιός,nail-smith,nail-smith,nail-smith,,,,,,http://logeion.uchicago.edu/index.html#ἡλοποιός
ΗΛΟΣ,ἧλος,,ἧλος,a nail,a nail,a nail,,,,,,http://logeion.uchicago.edu/index.html#ἧλος
ΗΛΟΣ/2,ἦλος,,ἦλος,barren spot,barren spot,barren spot,,,,,,http://logeion.uchicago.edu/index.html#ἦλος
ΗΛΟΩ,ἡλόω,,ἡλόω,sharpen,sharpen,sharpen,,,,,,http://logeion.uchicago.edu/index.html#ἡλόω
ΗΛΥΓΑΖΩ,ἠλυγάζω,,ἠλυγάζω,overshadow,overshadow,overshadow,,,,,,http://logeion.uchicago.edu/index.html#ἠλυγάζω
ΗΛΥΓΑΙΟΣ,ἠλυγαῖος,,ἠλυγαῖος,"shadowy, dark","shadowy, dark","shadowy, dark",,,,,,http://logeion.uchicago.edu/index.html#ἠλυγαῖος
ΗΛΥΓΗ,ἠλύγη,,ἠλύγη,"a shadow, shade","a shadow, shade","a shadow, shade",,,,,,http://logeion.uchicago.edu/index.html#ἠλύγη
ΗΛΥΣΙΟΝ,Ἠλύσιον,,Ἠλύσιον,(πεδίον) the Elysian fields,(πεδίον) the Elysian fields,(πεδίον) the Elysian fields,,,,,,http://logeion.uchicago.edu/index.html#Ἠλύσιον
ΗΛΥΣΙΟΣ,Ἠλύσιος,,Ἠλύσιος,Elysian,Elysian,Elysian,,,,,,http://logeion.uchicago.edu/index.html#Ἠλύσιος
ΗΛΥΣΙΣ,ἤλυσις,,ἤλυσις,a step,a step,a step,,,,,,http://logeion.uchicago.edu/index.html#ἤλυσις
ΗΛΩΝΗ,Ἠλώνη,,Ἠλώνη,Elone,Elone,Elone,,,,,,http://logeion.uchicago.edu/index.html#Ἠλώνη
ΗΛΩΤΟΣ,ἡλωτός,,ἡλωτός,"nailed, nail-shaped","nailed, nail-shaped","nailed, nail-shaped",,,,,,http://logeion.uchicago.edu/index.html#ἡλωτός
ΗΜΑ,ἧμα,,ἧμα,"that which is thrown, a dart, javelin","that which is thrown, a dart, javelin","that which is thrown, a dart, javelin",,,,,,http://logeion.uchicago.edu/index.html#ἧμα
ΗΜΑΘΙΗ,Ἠμαθίη,,Ἠμαθίη,Emathia,Emathia,Emathia,,,,,,http://logeion.uchicago.edu/index.html#Ἠμαθίη
ΗΜΑΘΙΩΝ,Ἠμαθίων,,Ἠμαθίων,Emathion,Emathion,Emathion,,,,,,http://logeion.uchicago.edu/index.html#Ἠμαθίων
ΗΜΑΘΟΕΙΣ,ἠμαθόεις,,ἠμαθόεις,sandy,sandy,sandy,,,,,,http://logeion.uchicago.edu/index.html#ἠμαθόεις
ΗΜΑΙΘΟΝ,ἤμαιθον,,ἤμαιθον,half-obol,half-obol,half-obol,,,,,,http://logeion.uchicago.edu/index.html#ἤμαιθον
ΗΜΑΡ,ἦμαρ,,ἦμαρ –ατος τό,day,day,day,3,,,0,Noun,http://logeion.uchicago.edu/index.html#ἦμαρ
ΗΜΑΡΤΗΜΕΝΩΣ,ἡμαρτημένως,,ἡμαρτημένως,faultily,faultily,faultily,,,,,,http://logeion.uchicago.edu/index.html#ἡμαρτημένως
ΗΜΑΤΙΟΣ,ἠμάτιος,,ἠμάτιος,by day,by day,by day,,,,,,http://logeion.uchicago.edu/index.html#ἠμάτιος
ΗΜΕΔΑΠΟΣ,ἡμεδαπός,,ἡμεδαπός,of our land,of our land,of our land,,,,,,http://logeion.uchicago.edu/index.html#ἡμεδαπός
ΗΜΕΙΣ,,ημεις,ἡμεῖς,we,,,6,,,,Pronoun,http://logeion.uchicago.edu/index.html#ἡμεῖς
ΗΜΕΛΗΜΕΝΩΣ,ἠμελημένως,,ἠμελημένως,carelessly;,carelessly;,carelessly;,,,,,,http://logeion.uchicago.edu/index.html#ἠμελημένως
ΗΜΕΝ,ἠμέν,,ἠμέν,"both.. (and), as well.. (as)","as well .. , as also . .","as well .. , as also . .",,,,,Conjunction,http://logeion.uchicago.edu/index.html#ἠμέν
ΗΜΕΡΑΙΟΣ,ἡμεραῖος,,ἡμεραῖος,of the daytime,of the daytime,of the daytime,,,,,,http://logeion.uchicago.edu/index.html#ἡμεραῖος
ΗΜΕΡΑΛΩΨ,ἡμεράλωψ,,ἡμεράλωψ,nictilopa,nictilopa,nictilopa,,,,,,http://logeion.uchicago.edu/index.html#ἡμεράλωψ
ΗΜΕΡΕΥΣΙΣ,ἡμέρευσις,,ἡμέρευσις,spending of the day,spending of the day,spending of the day,,,,,,http://logeion.uchicago.edu/index.html#ἡμέρευσις
ΗΜΕΡΕΥΩ,ἡμερεύω,,ἡμερεύω,to spend the day,to spend the day,to spend the day,,,,,,http://logeion.uchicago.edu/index.html#ἡμερεύω
ΗΜΕΡΗ,ἡμέρη,,ἡμέρη ἡ,day;,day;,day;,,,,,,http://logeion.uchicago.edu/index.html#ἡμέρη
ΗΜΕΡΗΣΙΟΣ,ἡμερήσιος,,ἡμερήσιος,"for the day, by day","for the day, by day","for the day, by day",,,,,,http://logeion.uchicago.edu/index.html#ἡμερήσιος
ΗΜΕΡΙΑ,ἡμερία,,ἡμερία –ας ἡ,day,day,day,1,,,0,Noun,http://logeion.uchicago.edu/index.html#ἡμερία
ΗΜΕΡΙΔΗΣ,ἡμερίδης,,ἡμερίδης,"mild, mellow","mild, mellow","mild, mellow",,,,,,http://logeion.uchicago.edu/index.html#ἡμερίδης
ΗΜΕΡΙΝΟΣ,ἡμερινός,,ἡμερινός,of day,of day,of day,,,,,,http://logeion.uchicago.edu/index.html#ἡμερινός
ΗΜΕΡΙΟΣ,ἡμέριος,,ἡμέριος –ον,"for a day, lasting but a day","for a day, lasting but a day","for a day, lasting but a day",1,,,,Adjective,http://logeion.uchicago.edu/index.html#ἡμέριος
ΗΜΕΡΙΣ,ἡμερίς,,ἡμερίς,the cultivated vine,the cultivated vine,the cultivated vine,,,,,,http://logeion.uchicago.edu/index.html#ἡμερίς
ΗΜΕΡΟΑΣ,ἡμέροας,,ἡμέροας,"long-distance runner, courier","long-distance runner, courier","long-distance runner, courier",,,,,,http://logeion.uchicago.edu/index.html#ἡμέροας
ΗΜΕΡΟΒΙΟΣ,ἡμερόβιος,,ἡμερόβιος,living for a day,living for a day,living for a day,,,,,,http://logeion.uchicago.edu/index.html#ἡμερόβιος
ΗΜΕΡΟΓΡΑΦΟΣ,ἡμερογράφος,,ἡμερογράφος,one who keeps a diary,one who keeps a diary,one who keeps a diary,,,,,,http://logeion.uchicago.edu/index.html#ἡμερογράφος
ΗΜΕΡΟΔΑΝΕΙΣΤΗΣ,ἡμεροδανειστής,,ἡμεροδανειστής,one who lends on daily interest,one who lends on daily interest,one who lends on daily interest,,,,,,http://logeion.uchicago.edu/index.html#ἡμεροδανειστής
ΗΜΕΡΟΔΟΤΟΣ,ἡμερόδοτος,,ἡμερόδοτος,bestowed for a day,bestowed for a day,bestowed for a day,,,,,,http://logeion.uchicago.edu/index.html#ἡμερόδοτος
ΗΜΕΡΟΔΡΟΜΕΩ,ἡμεροδρομέω,,ἡμεροδρομέω,to be an,to be an,to be an,,,,,,http://logeion.uchicago.edu/index.html#ἡμεροδρομέω
ΗΜΕΡΟΔΡΟΜΙΟΝ,ἡμεροδρόμιον,,ἡμεροδρόμιον,astrological calendar,astrological calendar,astrological calendar,,,,,,http://logeion.uchicago.edu/index.html#ἡμεροδρόμιον
ΗΜΕΡΟΔΡΟΜΟΣ,ἡμεροδρόμος,,ἡμεροδρόμος,a courier,a courier,a courier,,,,,,http://logeion.uchicago.edu/index.html#ἡμεροδρόμος
ΗΜΕΡΟΔΡΥΣ,ἡμερόδρυς,,ἡμερόδρυς,"nut-gall oak, Quercus infectoria","nut-gall oak, Quercus infectoria","nut-gall oak, Quercus infectoria",,,,,,http://logeion.uchicago.edu/index.html#ἡμερόδρυς
ΗΜΕΡΟΕΙΔΗΣ,ἡμεροειδής,,ἡμεροειδής,of the form of day,of the form of day,of the form of day,,,,,,http://logeion.uchicago.edu/index.html#ἡμεροειδής
ΗΜΕΡΟΘΑΛΛΗΣ,ἡμεροθαλλής,,ἡμεροθαλλής,gently-sprouting,gently-sprouting,gently-sprouting,,,,,,http://logeion.uchicago.edu/index.html#ἡμεροθαλλής
ΗΜΕΡΟΘΗΡΙΚΟΣ,ἡμεροθηρικός,,ἡμεροθηρικός,of or for the hunting of tame beasts,of or for the hunting of tame beasts,of or for the hunting of tame beasts,,,,,,http://logeion.uchicago.edu/index.html#ἡμεροθηρικός
ΗΜΕΡΟΚΑΛΛΕΣ,ἡμεροκαλλές,,ἡμεροκαλλές,"Martagon lily, Lilium Martagon","Martagon lily, Lilium Martagon","Martagon lily, Lilium Martagon",,,,,,http://logeion.uchicago.edu/index.html#ἡμεροκαλλές
ΗΜΕΡΟΚΛΕΠΤΗΣ,ἡμεροκλέπτης,,ἡμεροκλέπτης,one who robs by day,one who robs by day,one who robs by day,,,,,,http://logeion.uchicago.edu/index.html#ἡμεροκλέπτης
ΗΜΕΡΟΚΟΙΤΟΣ,ἡμερόκοιτος,,ἡμερόκοιτος,sleeping by day,sleeping by day,sleeping by day,,,,,,http://logeion.uchicago.edu/index.html#ἡμερόκοιτος
ΗΜΕΡΟΛΕΓΔΟΝ,ἡμερολεγδόν,,ἡμερολεγδόν,by count of days,by count of days,by count of days,,,,,,http://logeion.uchicago.edu/index.html#ἡμερολεγδόν
ΗΜΕΡΟΛΟΓΕΩ,ἡμερολογέω,,ἡμερολογέω,to count by days,to count by days,to count by days,,,,,,http://logeion.uchicago.edu/index.html#ἡμερολογέω
ΗΜΕΡΟΛΟΓΙΟΝ,ἡμερολόγιον,,ἡμερολόγιον,a calendar,a calendar,a calendar,,,,,,http://logeion.uchicago.edu/index.html#ἡμερολόγιον
ΗΜΕΡΟΜΑΝΤΕΙΑ,ἡμερομαντεία,,ἡμερομαντεία,divination by day,divination by day,divination by day,,,,,,http://logeion.uchicago.edu/index.html#ἡμερομαντεία
ΗΜΕΡΟΜΑΧΙΑ,ἡμερομαχία,,ἡμερομαχία,battle by day,battle by day,battle by day,,,,,,http://logeion.uchicago.edu/index.html#ἡμερομαχία
ΗΜΕΡΟΝΥΚΤΙΟΝ,ἡμερονύκτιον,,ἡμερονύκτιον,Cat.Cod. Astr.,Cat.Cod. Astr.,Cat.Cod. Astr.,,,,,,http://logeion.uchicago.edu/index.html#ἡμερονύκτιον
ΗΜΕΡΟΠΙΤΥΣ,ἡμερόπιτυς,,ἡμερόπιτυς,cultivated pine,cultivated pine,cultivated pine,,,,,,http://logeion.uchicago.edu/index.html#ἡμερόπιτυς
ΗΜΕΡΟΠΟΣΙΟΝ,ἡμεροπόσιον,,ἡμεροπόσιον,day's portion of wine,day's portion of wine,day's portion of wine,,,,,,http://logeion.uchicago.edu/index.html#ἡμεροπόσιον
ΗΜΕΡΟΣ,ἥμερος,ημερος,ἥμερος –ον,"tame, reclaimed, cultivated","tame, tamed, reclaimed","tame, tamed, reclaimed",1,,,,Adjective,http://logeion.uchicago.edu/index.html#ἥμερος
ΗΜΕΡΟΣ/2,ἥμερος,,ἥμερος,"tame, tamed, reclaimed","tame, tamed, reclaimed","tame, tamed, reclaimed",,,,,,http://logeion.uchicago.edu/index.html#ἥμερος
ΗΜΕΡΟΣΚΟΠΕΙΟΝ,ἡμεροσκοπεῖον,,ἡμεροσκοπεῖον,place for watching by day,place for watching by day,place for watching by day,,,,,,http://logeion.uchicago.edu/index.html#ἡμεροσκοπεῖον
ΗΜΕΡΟΣΚΟΠΕΩ,ἡμεροσκοπέω,,ἡμεροσκοπέω,keep day-watch,keep day-watch,keep day-watch,,,,,,http://logeion.uchicago.edu/index.html#ἡμεροσκοπέω
ΗΜΕΡΟΣΚΟΠΙΑ,ἡμεροσκοπία,,ἡμεροσκοπία,watching by day,watching by day,watching by day,,,,,,http://logeion.uchicago.edu/index.html#ἡμεροσκοπία
ΗΜΕΡΟΣΚΟΠΟΣ,ἡμεροσκόπος,,ἡμεροσκόπος –ον,watching by day,watching by day,watching by day,1,,,,Adjective,http://logeion.uchicago.edu/index.html#ἡμεροσκόπος
ΗΜΕΡΟΣΚΟΠΟΣ/2,ἡμερόσκοπος,,ἡμερόσκοπος,watching by day,watching by day,watching by day,,,,,,http://logeion.uchicago.edu/index.html#ἡμερόσκοπος
ΗΜΕΡΟΤΗΣ,ἡμερότης,,ἡμερότης,tameness,tameness,tameness,,,,,,http://logeion.uchicago.edu/index.html#ἡμερότης
ΗΜΕΡΟΤΟΚΕΩ,ἡμεροτοκέω,,ἡμεροτοκέω,produce eatable fruits,produce eatable fruits,produce eatable fruits,,,,,,http://logeion.uchicago.edu/index.html#ἡμεροτοκέω
ΗΜΕΡΟΤΡΟΦΙΣ,ἡμεροτροφίς,,ἡμεροτροφίς,feeding for the day,feeding for the day,feeding for the day,,,,,,http://logeion.uchicago.edu/index.html#ἡμεροτροφίς
ΗΜΕΡΟΥΣΙΟΣ,ἡμερούσιος,,ἡμερούσιος,daily,daily,daily,,,,,,http://logeion.uchicago.edu/index.html#ἡμερούσιος
ΗΜΕΡΟΦΑΗΣ,ἡμεροφαής,,ἡμεροφαής,shining by day,shining by day,shining by day,,,,,,http://logeion.uchicago.edu/index.html#ἡμεροφαής
ΗΜΕΡΟΦΑΝΤΟΣ,ἡμερόφαντος,,ἡμερόφαντος,appearing by day,appearing by day,appearing by day,,,,,,http://logeion.uchicago.edu/index.html#ἡμερόφαντος
ΗΜΕΡΟΦΥΛΑΚΕΩ,ἡμεροφυλακέω,,ἡμεροφυλακέω,to be a day-watcher,to be a day-watcher,to be a day-watcher,,,,,,http://logeion.uchicago.edu/index.html#ἡμεροφυλακέω
ΗΜΕΡΟΦΩΝΟΣ,ἡμερόφωνος,,ἡμερόφωνος,heralding the day,heralding the day,heralding the day,,,,,,http://logeion.uchicago.edu/index.html#ἡμερόφωνος
ΗΜΕΡΟΩ,ἡμερόω,,ἡμερόω,"to tame, make tame","to tame, make tame","to tame, make tame",,,,,,http://logeion.uchicago.edu/index.html#ἡμερόω
ΗΜΕΡΩΜΑ,ἡμέρωμα,,ἡμέρωμα,cultivated plant,cultivated plant,cultivated plant,,,,,,http://logeion.uchicago.edu/index.html#ἡμέρωμα
ΗΜΕΡΩΣΙΣ,ἡμέρωσις,,ἡμέρωσις,a taming: civilising,a taming: civilising,a taming: civilising,,,,,,http://logeion.uchicago.edu/index.html#ἡμέρωσις
ΗΜΕΡΩΤΗΣ,ἡμερωτής,,ἡμερωτής,"tamer, civilizer","tamer, civilizer","tamer, civilizer",,,,,,http://logeion.uchicago.edu/index.html#ἡμερωτής
ΗΜΕΣ,ἦμες,,ἦμες,sum,sum,sum,,,,,,http://logeion.uchicago.edu/index.html#ἦμες
ΗΜΕΤΕΡΟΣ,ἡμέτερος,ημετερος/ημος,ἡμέτερος –α –ον,our,our,our,1,,,0,Adjective,http://logeion.uchicago.edu/index.html#ἡμέτερος
ΗΜΙ,ἠμί,ημι,ἠμί,I say,to say,to say,,,,,Verb,http://logeion.uchicago.edu/index.html#ἠμί
ΗΜΙ/2,ἡμι,,ἡμι,half-,half-,half-,,,,,,http://logeion.uchicago.edu/index.html#ἡμι
ΗΜΙΑΓΡΥΠΝΟΣ,ἡμιάγρυπνος,,ἡμιάγρυπνος,half-awake,half-awake,half-awake,,,,,,http://logeion.uchicago.edu/index.html#ἡμιάγρυπνος
ΗΜΙΑΛΦΑ,ἡμίαλφα,,ἡμίαλφα,halfalpha,halfalpha,halfalpha,,,,,,http://logeion.uchicago.edu/index.html#ἡμίαλφα
ΗΜΙΑΜΒΕΙΟΝ,ἡμιαμβεῖον,,ἡμιαμβεῖον,half-iambic line,half-iambic line,half-iambic line,,,,,,http://logeion.uchicago.edu/index.html#ἡμιαμβεῖον
ΗΜΙΑΜΒΙΚΟΣ,ἡμιαμβικός,,ἡμιαμβικός,writer of such verses,writer of such verses,writer of such verses,,,,,,http://logeion.uchicago.edu/index.html#ἡμιαμβικός
ΗΜΙΑΜΦΟΡΙΟΝ,ἡμιαμφόριον,,ἡμιαμφόριον,half,half,half,,,,,,http://logeion.uchicago.edu/index.html#ἡμιαμφόριον
ΗΜΙΑΝΔΡΟΣ,ἡμίανδρος,,ἡμίανδρος,"half-man, eunuch","half-man, eunuch","half-man, eunuch",,,,,,http://logeion.uchicago.edu/index.html#ἡμίανδρος
ΗΜΙΑΝΘΡΩΠΟΣ,ἡμιάνθρωπος,,ἡμιάνθρωπος,a half-man,a half-man,a half-man,,,,,,http://logeion.uchicago.edu/index.html#ἡμιάνθρωπος
ΗΜΙΑΡΟΥΡΙΟΝ,ἡμιαρούριον,,ἡμιαρούριον,half an aroura,half an aroura,half an aroura,,,,,,http://logeion.uchicago.edu/index.html#ἡμιαρούριον
ΗΜΙΑΡΤΑΒΙΟΝ,ἡμιαρτάβιον,,ἡμιαρτάβιον,half an,half an,half an,,,,,,http://logeion.uchicago.edu/index.html#ἡμιαρτάβιον
ΗΜΙΑΡΤΑΒΟΣ,ἡμιάρταβος,,ἡμιάρταβος,of half an,of half an,of half an,,,,,,http://logeion.uchicago.edu/index.html#ἡμιάρταβος
ΗΜΙΑΡΤΙΟΝ,ἡμιάρτιον,,ἡμιάρτιον,half-loaf,half-loaf,half-loaf,,,,,,http://logeion.uchicago.edu/index.html#ἡμιάρτιον
ΗΜΙΑΣΣΑΡΙΟΝ,ἡμιασσάριον,,ἡμιασσάριον,half-as,half-as,half-as,,,,,,http://logeion.uchicago.edu/index.html#ἡμιασσάριον
ΗΜΙΑΣΤΑΤΟΝ,ἡμιάστατον,,ἡμιάστατον,the half-indefinite,the half-indefinite,the half-indefinite,,,,,,http://logeion.uchicago.edu/index.html#ἡμιάστατον
ΗΜΙΑΣΤΡΑΓΑΛΙΟΝ,ἡμιαστραγάλιον,,ἡμιαστραγάλιον,creature with only one,creature with only one,creature with only one,,,,,,http://logeion.uchicago.edu/index.html#ἡμιαστραγάλιον
ΗΜΙΒΑΡΒΑΡΟΣ,ἡμιβάρβαρος,,ἡμιβάρβαρος,half-barbarous,half-barbarous,half-barbarous,,,,,,http://logeion.uchicago.edu/index.html#ἡμιβάρβαρος
ΗΜΙΒΑΦΗΣ,ἡμιβαφής,,ἡμιβαφής,"half-dipped, half-dyed","half-dipped, half-dyed","half-dipped, half-dyed",,,,,,http://logeion.uchicago.edu/index.html#ἡμιβαφής
ΗΜΙΒΙΟΣ,ἡμίβιος,,ἡμίβιος,half-alive,half-alive,half-alive,,,,,,http://logeion.uchicago.edu/index.html#ἡμίβιος
ΗΜΙΒΡΑΧΗΣ,ἡμιβραχής,,ἡμιβραχής,sodden,sodden,sodden,,,,,,http://logeion.uchicago.edu/index.html#ἡμιβραχής
ΗΜΙΒΡΑΧΥΣ,ἡμίβραχυς,,ἡμίβραχυς,half of a short,half of a short,half of a short,,,,,,http://logeion.uchicago.edu/index.html#ἡμίβραχυς
ΗΜΙΒΡΟΤΟΣ,ἡμίβροτος,,ἡμίβροτος,half-man,half-man,half-man,,,,,,http://logeion.uchicago.edu/index.html#ἡμίβροτος
ΗΜΙΒΡΩΤΟΣ,ἡμίβρωτος,,ἡμίβρωτος,half-eaten,half-eaten,half-eaten,,,,,,http://logeion.uchicago.edu/index.html#ἡμίβρωτος
ΗΜΙΓΑΜΟΣ,ἡμίγαμος,,ἡμίγαμος,half-married,half-married,half-married,,,,,,http://logeion.uchicago.edu/index.html#ἡμίγαμος
ΗΜΙΓΕΝΕΙΟΣ,ἡμιγένειος,,ἡμιγένειος,but half-bearded,but half-bearded,but half-bearded,,,,,,http://logeion.uchicago.edu/index.html#ἡμιγένειος
ΗΜΙΓΡΑΜΜΟΝ,ἡμίγραμμον,,ἡμίγραμμον,half a scruple,half a scruple,half a scruple,,,,,,http://logeion.uchicago.edu/index.html#ἡμίγραμμον
ΗΜΙΓΡΑΦΟΣ,ἡμίγραφος,,ἡμίγραφος,half-written,half-written,half-written,,,,,,http://logeion.uchicago.edu/index.html#ἡμίγραφος
ΗΜΙΓΥΜΝΟΣ,ἡμίγυμνος,,ἡμίγυμνος,half-naked,half-naked,half-naked,,,,,,http://logeion.uchicago.edu/index.html#ἡμίγυμνος
ΗΜΙΓΥΝΑΙΞ,ἡμιγύναιξ,,ἡμιγύναιξ,half-woman,half-woman,half-woman,,,,,,http://logeion.uchicago.edu/index.html#ἡμιγύναιξ
ΗΜΙΔΑΗΣ,ἡμιδαής,,ἡμιδαής,"half-divided, half-mangled","half-divided, half-mangled","half-divided, half-mangled",,,,,,http://logeion.uchicago.edu/index.html#ἡμιδαής
